cod_municipio;PopResid;ExpecVida;idoso;mulher;nascimentopercapta;casado;evangelico;deficiente;densidadepop;geladeira;moradorfavela;pavimentacao;brancos;nvelsuperiorconcludo;conclusoensinomdio;ResideMenos10anos;resideoutranacionalid;taxadedesemprego;taxatrabinfantil;horastrabalho;Gini;CobBFamilia;traboutromun
3147501;1766;72.23;18.96942242;51.02;8.3;41.75;14.06;32.77;18.75;94.22;0;0.441109853;27.06681767;5.29;10.94;0.792751982;0;2.517985612;10.11999989;30.41;0.459199995;70.48000336;12.08
3147600;15582;76.59;12.39250417;50.41;12.4;42.4;12.42;20.14;56.21;93.88;0;0.682261584;83.60287511;7.02;21.92;6.963162624;0.08;3.54925323;8.579999924;31.32;0.492799997;73.12000275;8.89
3147709;8197;73.46;16.4206417;49.58;7.85;46.39;6.66;24.3;19.1;92.62;0;0.64852995;71.25777724;6.02;16.64;1.049164328;0;1.911810052;6.949999809;49.22;0.497900009;88.83000183;11.96
3147808;2079;73.53;15.2958153;47.62;7.72;40.56;10.46;21.42;8.43;88.47;0;0.58008658;61.9047619;5.65;13.51;16.97931698;0;1.87032419;8.369999886;35.05;0.418300003;88.56999969;6.78
3147907;106290;78.15;12.48188917;50.54;13.08;41.79;18.55;21.87;79.44;98.49;0.27;0.890347163;62.37181296;11.29;19;5.509455264;0.02;3.12720719;7.199999809;31.68;0.497799993;64.62999725;3.58
3147956;5579;72.23;11.63290912;47.7;13.03;38.57;18.34;23.67;12.56;69.79;0;0.342534504;18.83850152;3.08;7.47;3.513174404;0;9.133007461;10.68999958;24.09;0.472499996;67.44999695;19.93
3148004;138710;76.31;11.79439118;51.03;11.83;41.36;14.08;22.2;43.49;97.95;0.29;0.877312378;59.33530387;12.19;24.43;4.430105976;0.05;3.928452332;7.269999981;26.66;0.507799983;55.29999924;3.51
3148103;82471;76.14;10.31392853;49.15;13.65;40.13;16.97;22.41;28.69;96.01;0.05;0.836645609;59.70947363;9.91;19.33;6.116089292;0.04;3.4612515;9.579999924;36.71;0.4991;87.58999634;1.29
3148202;5287;72.78;17.40117269;49.88;9.95;41.65;13;30.68;48.84;96.28;0;0.742765273;54.49215056;5.94;16.35;9.986759977;0;3.462370762;8.430000305;24.95;0.493600011;85.22000122;15.51
3148301;9271;74.38;13.96828821;49.38;10.48;43.87;6.25;23;34.55;86.96;0;0.460899579;42.50889872;5.64;9.65;4.713623126;0;1.460690248;7.429999828;20.92;0.482800007;96.81999969;16.79
3148400;4918;72.44;15.29076861;51.5;11.52;37.53;4.39;28.42;22.3;79.96;0;0.371085807;15.04676698;4.25;12.73;3.985359902;0.07;3.687445127;17.13999939;36.71;0.521200001;98.54000092;5.44
3148509;8589;73.77;15.46163698;49.4;12.34;27.92;12.29;24.65;14.29;85.24;0;0.564326464;23.41366865;3.99;10.01;4.366049598;0.07;5.419109491;11.43999958;27.78;0.529600024;61.95999908;9.75
3148608;17260;72.23;12.90266512;50.61;14.68;40.54;13.33;19.81;17.32;72.04;0;0.36801854;27.10312862;4.34;13.6;2.346465817;0;3.170952107;9.670000076;36.04;0.530399978;50.63999939;6.24
3148707;23839;72.79;12.13138135;50.74;16.55;27.39;12.3;24.25;14.94;78.91;0.04;0.632828558;20.16443643;3.37;15.67;2.416208734;0.06;5.490878541;5.170000076;28.82;0.547299981;70.16999817;5.49
3148756;6673;69.41;8.317098756;48.22;14.86;52.62;26.74;12.54;38.37;75.37;0;0.251311254;56.69114341;2.73;6.97;1.258804136;0;0.326939843;25.52000046;9.61;0.50819999;84.30999756;1.38
3148806;3365;74.26;18.78157504;50.04;10.68;46.42;10.42;20.26;20.59;86.85;0;0.637147103;33.49182764;3.5;9.68;3.506686478;0;2.861503243;10.44999981;49.14;0.548600018;89.33999634;11.39
3148905;3875;75.6;15.43225806;48.75;9.66;50.67;6.03;23.83;11.14;94.93;0.11;0.492645161;73.36774194;5.1;13.67;1.496774194;0;2.159685864;19.19000053;31.52;0.416999996;88.63999939;6.64
3149002;2191;74.64;11.36467366;48.15;11.17;41.15;15.37;22.8;31.3;90.6;0.36;0.572797809;37.24326791;3.23;10.38;4.427202191;0;4.774029281;9.25;43.95;0.54549998;70.05999756;4.82
3149101;11467;73.39;13.42984216;48.91;11.87;45.42;4.8;19.1;52.6;90.97;0;0.451818261;76.57626232;6.82;15.18;3.078398884;0.04;2.905484247;11.02000046;41.48;0.559099972;84.86000061;10.96
3149150;10315;72.22;10.40232671;48.69;12.62;37.48;12.05;23.16;6.76;79.35;0.17;0.278623364;24.9248667;3.52;10.14;3.713039263;0;4.584689401;9.56000042;29.89;0.467900008;87.38999939;12.54
3149200;3490;76.29;13.29512894;48.48;11.84;35.27;10.37;16.79;9.75;96.46;0;0.818911175;61.26074499;6.72;21.16;6.332378223;0;3.065859198;11.46000004;57.41;0.486099988;92.30999756;16.21
3149309;58740;76.33;10.89036432;51.06;13.11;38.3;23.44;25.4;200.49;97.85;0.21;0.850068097;30.82567245;10.35;28.58;2.679605039;0.02;5.739818602;4.960000038;34.1;0.476099998;81.63999939;20.44
3149408;1785;72.61;12.32492997;46.89;11;39.37;9.85;21.5;15.8;84.89;0;0.536134454;82.40896359;4.98;11.15;1.62464986;0;1.180811808;7.889999866;25.76;0.418500006;89.01999664;0.52
3149507;3165;77.05;14.5971564;50.62;11.52;36.43;28.03;21.39;34.84;95.04;0;0.890363349;48.18325434;7.38;18.56;7.519747235;0;1.447477254;10.89000034;32.41;0.442999989;49.15000153;8.53
3149606;4076;73.47;14.84298332;49.9;10.69;39.29;17.31;25.5;19.98;95.57;0;0.665358194;45.26496565;7.56;17.15;1.472031403;0;3.025426456;12.03999996;42.48;0.432900012;83.59999847;10.51
3149705;8912;75.6;10.52513465;48.89;13.5;39.94;15.85;12.16;35.77;97.74;0;0.662477558;57.84335727;6.98;19.41;10.33438061;0;1.005251313;20.68000031;35.02;0.352100015;49.84999847;8.44
3149804;14404;77.8;8.837822827;47.7;12.34;37.67;9.93;18.56;5.88;96.56;0;0.659608442;61.78839211;6.78;15.22;9.879200222;0;1.876675603;7.880000114;41.66;0.553900003;95.13999939;2.19
3149903;20087;77.69;13.52118285;50.84;9.18;45.25;17.87;25.37;74.22;97.93;0;0.770348982;55.42390601;7.78;18.62;4.455618061;0;3.361019896;8.5;28.42;0.542100012;66.58999634;9.91
3149952;7036;75.34;12.46446845;50.94;15.63;38.24;41.48;30.77;30.74;93.87;0;0.46702672;21.00625355;1.97;16.74;5.898237635;0.09;5.413750515;4.090000153;51.4;0.440699995;64.63999939;16.22
3150000;4128;74.85;14.51065891;50.46;12.89;34.94;11.78;25.41;13;88.84;0.14;0.682897287;16.76356589;4.17;14.66;4.045542636;0.21;4.904632153;10;35.45;0.533100009;85.87999725;2.98
3150109;2841;74.42;17.4938402;47.55;9.71;42.18;10.85;26.54;14.78;93.38;0.11;0.586413235;51.91833861;3.58;13.53;1.513551566;0;2.174877941;19.37000084;40.21;0.422800004;58.5;4.52
3150158;7110;71.37;9.845288326;48.68;17.65;44.93;19.15;22.09;65.02;86.94;0;0.612236287;44.47257384;1.31;6.78;6.835443038;0.08;4.292878636;21.79000092;27.14;0.467299998;100;10.15
3150208;4062;73.14;13.24470704;50.96;13.32;38.08;19.79;15.7;48.51;95.35;0;0.770310192;31.78237322;5.28;10.87;1.45248646;0;5.551794177;5.480000019;36.47;0.387400001;84.75;20.21
3150307;4709;74.22;17.32851986;49.25;9.71;40.28;5.02;32.2;14.59;82.33;0;0.616054364;52.60140157;3.97;10.69;5.415162455;0;1.818675353;11.71000004;44.15;0.466399997;78.16999817;4.86
3150406;4640;75.42;16.63793103;47.91;8.35;43.77;9.39;23.75;17.87;90.18;0;0.372413793;61.63793103;3.82;6.57;0.452586207;0;2.29408513;21.22999954;40.21;0.485599995;72.63999939;3.06
3150505;8236;74.93;11.66828558;48.48;10.15;38.04;8.06;22.23;19.85;96.82;0.37;0.681277319;71.66100049;6.01;10.95;4.613890238;0;1.671091676;12.56000042;47.81;0.454699993;82.75;4.36
3150539;4420;69.63;11.58371041;50.25;13;45.75;27.61;19.1;66.4;95.02;0;0.874208145;17.78280543;3.66;12.1;4.411764706;0;5.072010019;5.489999771;14.94;0.441100001;94.31999969;13.69
3150570;7211;72.96;11.41311885;47.61;12.78;33.46;9.55;23.32;5.87;77.95;0;0.298848981;15.60116489;2.94;8.45;4.035501317;0;3.303176941;11.72999954;30.34;0.547699988;83.51000214;10.15
3150604;6406;73.54;16.17233843;49.53;8.39;46.71;9.16;23.99;22.85;95.4;0;0.468310958;55.33874493;5.56;11.02;1.514205432;0;1.364365971;9.600000381;45.32;0.442499995;95.05000305;5.83
3150703;4656;76.46;9.729381443;45.34;13.17;37.56;12.35;16.3;13.78;96.73;0.06;0.864475945;58.05412371;6.91;17;29.18814433;0.06;2.608944954;5.909999847;40.6;0.532400012;73.79000092;3.89
3150802;17232;72.96;13.60259981;49.81;11.04;40.2;5.8;19.43;26.16;83.82;0.21;0.310875116;31.07010214;3.58;8.08;1.973073352;0.04;2.381900741;7.71999979;48.22;0.521499991;81.87000275;12.89
3150901;5217;73.36;14.24190148;48.21;12.35;47.69;7.12;18.84;25.62;92.68;0;0.28867165;86.23730113;5.72;15.13;7.552233084;0;2.46882793;6.730000019;29.62;0.466800004;97.29000092;27.01
3151008;8016;75.45;13.23602794;49.28;12.27;45.7;13.5;17.14;64.23;95.09;0;0.537175649;77.39520958;8.08;20.68;7.771956088;0;3.636061763;6.429999828;25.55;0.433299989;90.41999817;30.83
3151107;10364;75.45;12.96796604;50.74;14.34;39.03;24.51;25.92;54.35;99.01;0;0.817059051;53.23234272;7.94;23.7;6.966422231;0;3.358721438;6.940000057;49.79;0.477400005;90.41999817;8.63
3151206;53368;74.65;9.337055914;51.01;16.01;32.46;22.6;23.7;97.12;95.2;0.14;0.547387948;22.16871534;10.23;28.42;6.73624644;0.06;7.306065608;7.320000172;36.74;0.551500022;71.5;6.75
3151305;10862;75.56;15.54962254;49.93;11.95;42.86;11.8;27.52;75.28;96.25;0;0.707052108;50.23016019;6.68;14.3;3.673356656;0.18;1.89628936;12.72000027;45.41;0.371399999;59.38000107;14.24
3151404;25311;77.22;11.67871676;50.43;13.6;42.25;14.39;21.64;44.44;98.24;0.07;0.858480503;55.33562483;8.61;24.33;2.445577022;0;3.791418862;12.82999992;28.51;0.479499996;95.23999786;14.59
3151503;31883;77.7;13.75341091;50.29;11.86;39;16.68;25.34;35.33;97.9;0.06;0.813819277;65.91600539;9.93;15.71;5.956152181;0.14;2.595896164;15.90999985;39.98;0.474099994;85.04000092;6.86
3151602;10384;76.1;9.350924499;47.51;13.94;32.95;23.81;24.38;32.7;97.58;0.04;0.878081664;53.59206471;6.39;17.48;20.68567026;0.06;3.868743616;13.81000042;44.87;0.440899998;86.22000122;35.46
3151701;15959;76.95;14.61244439;48.54;10.9;51.58;8.12;23.15;33.65;95.33;0;0.54972116;76.72786515;6.79;10.28;3.671909267;0;1.867153981;10.5;57.57;0.450500011;84.48999786;3.17
3151800;152435;77.31;13.38800144;51.66;13;42.43;23.44;20.52;278.54;98.35;0.02;0.96438482;70.73309935;14.04;26.15;8.026371896;0.22;4.132527311;6.449999809;33.29;0.505599976;78.33000183;2.67
3151909;8986;72.91;17.96127309;49.76;10.3;45.25;28.49;26.21;13;91.67;0.16;0.369352326;40.585355;4.48;9.19;6.165145782;0.04;1.590485743;17.32999992;30.76;0.466699988;84.05000305;2.84
3152006;29105;75.05;10.53083663;49.71;14.04;30.86;9.2;17;11.41;95.05;0.27;0.693248583;34.6881979;6.49;16.19;1.405256829;0;4.159796486;14.92000008;43.86;0.5352;72.94000244;4.75
3152105;57390;75.9;12.74263809;52.09;12;37.33;16.31;20.36;121.94;96.3;0.06;0.846645757;37.36016728;10.88;22.24;3.870012197;0.02;5.607876712;3.559999943;30.6;0.51730001;98.41000366;6.27
3152131;3966;72.81;10.13615734;49.09;13.32;33.34;11.87;22.75;6.58;81.13;0.16;0.326273323;21.83560262;6.51;14.4;2.899646999;0.09;8.375819374;17.5;24.4;0.459399998;53.61999893;4.98
3152170;11345;71.88;13.50374614;48.9;14.88;31.31;14.66;27.15;9.36;69.25;0;0.172322609;20.92551785;3.47;8.95;3.992948435;0;5.726872247;17.71999931;16.18;0.537100017;77.97000122;5.54
3152204;37627;72.74;12.07909214;49.96;13.31;42.63;12.82;26.43;21.51;86.02;0.02;0.453105483;30.90865602;4.66;13.8;3.78983177;0;4.737593717;13.02000046;25.66;0.510599971;68.91999817;15.16
3152303;10417;73.26;14.29394259;49.09;9.42;46.36;5.47;21.58;36.58;88.49;0.58;0.430066238;41.16348277;4.38;10.61;4.329461457;0;3.183056725;13.56000042;35.4;0.466300011;42.27999878;18.58
3152402;15667;73.52;14.64224165;50.73;13.25;30.06;18.37;28.14;25.06;79.88;0;0.405884981;22.45484139;4;11.82;6.076466458;0;4.351735299;16.12000084;30.09;0.483399987;100;7.13
3152501;130615;77.33;10.94667534;50.6;13.33;41.41;19.87;20.24;240.51;97.62;0.2;0.854266355;74.19056004;14.9;26.74;9.795199633;0.1;3.929611795;6.860000134;26.31;0.491699994;57.29999924;3.44
3152600;6213;75.81;15.8699501;49.54;11.6;39.36;14.43;19.92;23.74;93.59;0.21;0.506035732;72.23563496;4.43;13.69;5.343634315;0;1.93877551;13.22999954;36.1;0.633599997;89.11000061;10.82
3152709;8391;76.89;12.8947682;49.8;11.73;40.04;5.01;24.16;31.77;89.66;0.05;0.534858777;49.07639137;5.43;15.3;2.609939221;0;2.6233604;10.60000038;43.81;0.483399987;88.55999756;11.36
3152808;25802;76.12;11.41771956;48.56;13.25;37.36;12.08;26.37;5.32;96.38;0.08;0.707503294;51.46887838;5.07;12.94;6.584760871;0;2.497829085;11.43999958;34.18;0.515500009;42.58000183;1.79
3152907;8807;76.74;17.96298399;49.4;9.91;42.97;12.95;26.29;40.86;97.09;0;0.845463836;65.3571023;7.31;19.53;6.858180992;0;3.331418725;10.06000042;31.69;0.449999988;93.26000214;23.72
3153004;3265;77.24;15.83460949;47.96;8.92;51.43;10.21;26.68;5.25;94.44;0.25;0.51179173;60.12251149;4.91;16.35;4.012251149;0;2.199074074;8.329999924;45.48;0.557099998;91.26999664;0.96
3153103;5537;73.23;16.6516164;49.79;10.01;45.62;5.12;21.48;23.38;84.39;0;0.262055265;52.7361387;3.87;10.39;4.027451689;0;1.309612058;7.5;42.51;0.465200007;87.27999878;5.35
3153202;3908;72.74;14.63664278;48.93;9.12;40.71;9.95;23.46;5.62;92.9;0;0.382036847;16.96519959;2.61;11.09;1.484135107;0;3.395169758;16.79999924;35.19;0.413300008;83.55999756;10.18
3153301;2959;72.22;11.79452518;49.54;18.22;38.48;6.85;23.33;15.64;81.36;0;0.639743156;15.30922609;5.93;8.69;1.25042244;0;4.108264862;4.699999809;19.5;0.466399997;89.73999786;22.26
3153400;18577;74.88;13.09684018;48.68;10.89;42.34;7.23;20.82;5.3;95.14;0.11;0.66759972;53.3616838;5.74;14.26;4.128761372;0;3.39560986;12.84000015;43.76;0.457399994;72.87000275;7.21
3153509;8318;72.21;13.17624429;48.92;12.86;51.64;40.99;23.17;54.63;94.15;0;0.481726377;66.74681414;5.71;11.59;3.378215917;0;1.891935225;20.75;25.3;0.511300027;77.97000122;5.8
3153608;9573;72.7;9.861067586;50.53;14.43;30.86;21.71;24.04;77.08;98.45;0;0.871618093;27.22239632;4.58;23.01;1.60869111;0.08;6.892213057;5;35.46;0.428499997;62.5;49.13
3153707;3303;75.74;13.95700878;49.05;10.45;39.09;11.72;25.44;5.94;95.77;0;0.748107781;58.64365728;5.09;13.14;5.752346352;0;2.096177559;7.630000114;57.14;0.473800004;83.59999847;5.96
3153806;1861;74.39;17.83987104;48.58;9.07;46.11;5.89;30.75;12.12;91.97;0;0.249328318;71.57442235;4.39;12.31;1.020956475;0.1;0.529450695;4.190000057;53.02;0.465700001;69.41000366;13.15
3153905;15342;74.9;10.15512971;51.86;12.78;39.41;24.46;22.07;212.58;98.73;0.14;0.92178334;26.31990614;4.94;25.47;1.896754009;0;4.275188485;3.150000095;29.07;0.523500025;85.83000183;64.16
3154002;23818;74.36;16.47913343;50.76;10.67;44.57;11.19;30.08;31.2;90.55;0.49;0.508732891;39.08388614;5.14;13.63;4.790494584;0;2.516339869;11.51000023;41.61;0.515299976;56.56000137;4.72
3154101;10299;75.45;19.08923196;51.45;8.31;37.41;20.11;24.6;43.96;97.15;0.12;0.696863773;51.00495194;6.13;20.19;5.184969415;0;3.56703567;5.880000114;30.19;0.477899998;86.23000336;9.18
3154150;6569;73.08;10.41254377;48.55;14.7;41.71;20.33;20.02;43.26;92.44;0;0.492312376;44.5121023;3.76;10.41;6.210991018;0;4.823151125;17.12999916;27.71;0.526199996;89.34999847;15.81
3154200;10913;74.4;14.83551727;50.77;12.69;46.44;8.05;25.41;17.65;92.04;0;0.67185925;66.013012;5.48;15.18;4.700815541;0.04;1.037491158;19.20999908;36;0.485199988;89.62999725;6.59
3154309;17089;74.99;15.74697174;51.03;12.76;42.52;38.54;32.73;15.8;95.55;0.14;0.627947803;37.09988882;5.31;14.45;6.717771666;0.13;3.762391695;8.109999657;33.61;0.55309999;82.94000244;2.91
3154408;4711;75.01;14.07344513;50.14;12.28;43.26;3.49;28.5;25.52;87.7;0;0.53661643;56.39991509;4.38;14.48;1.698153258;0;3.613793103;3.25;36.35;0.42899999;75.47000122;14.77
3154457;8007;72.71;10.04121394;47.77;9.01;29.44;10.09;21.74;4.5;81.06;0;0.203072312;25.36530536;4.58;14.26;3.397027601;0;2.593398622;13.84000015;31.43;0.490399987;52.88000107;5.95
3154507;9360;73.45;9.658119658;49.2;14.66;37.67;15.83;20.16;7.11;78.23;0;0.224786325;26.45299145;3.46;14.55;2.243589744;0;6.463470669;17.96999931;39.72;0.446200013;85.98999786;22.76
3154606;296317;74.31;7.026933993;50.4;13.94;35.78;35.38;23.04;1917.9;97.55;0.92;0.622249145;26.54724501;2.57;21;3.700428933;0.03;5.314404289;6.420000076;33.35;0.407999992;50.02000046;59.34
3154705;3826;76.01;15.70831155;51.86;9.86;42.68;12.84;29.78;77.68;96.31;0;0.896759017;50.44432828;8.36;27;3.031887088;0;5.93832021;1.860000014;38.58;0.437299997;77.02999878;33.43
3154804;9090;77.22;10.52805281;50.84;14.12;35.28;21.36;22.53;39.55;95.2;0.22;0.762266227;25.98459846;4.35;18.02;2.99229923;0;4.070950858;4.070000172;28.72;0.474700004;61.65000153;27.52
3154903;14201;73.79;14.090557;51.78;13.36;39.4;13.38;27.63;36.95;94.3;0.06;0.71558341;28.06140413;5.59;14.87;2.535032744;0.03;6.553055268;12.89000034;42.07;0.474099994;81.81999969;8.63
3155009;2465;73.07;16.38945233;50.14;8.41;38.44;9.09;26;21.99;93.66;0;0.664503043;36.8356998;6.67;14.15;3.326572008;0;6.377417669;16.96999931;28.15;0.453799993;92.69999695;19.55
3155108;5217;73.4;13.74353076;48.69;11.53;27.9;9.54;34.54;10.87;80.2;0;0.483802952;26.37531148;4.65;9.98;4.255319149;0.1;8.293333333;11.67000008;18.58;0.502499998;90.12999725;2.08
3155207;6070;73.03;16.95222405;49.44;7.21;46.62;4.39;29.95;25.44;81.09;0;0.336738056;55.37067545;4.2;7.9;1.433278418;0;4.694011845;13.25;46.74;0.485799998;41.5;8.06
3155306;5276;73.11;14.95451099;47.44;6.99;44.89;12.14;23;22.79;97.44;0;0.359173616;56.44427597;4.44;10.05;1.478392722;0.07;1.867119302;12.11999989;39.47;0.437099993;93.75;10.57
3155405;8712;75.07;15.59917355;49.8;9.44;32.41;10.92;23.47;41.62;94.38;0;0.79775023;57.48393021;8.09;21.91;3.696051423;0.07;4.527296937;5.880000114;53.62;0.477999985;75.41999817;11.8
3155504;11885;76.28;11.14850652;48.75;11.23;42.32;11.97;18.65;8.79;96.24;0;0.589903239;64.08918805;6.79;10.99;6.739587716;0.04;1.705170517;19.34000015;40.45;0.510399997;83.01999664;2.66
3155603;29099;72.85;9.594831438;49.03;13.91;41.43;9.61;21.44;9.33;78.63;0;0.181415169;33.73655452;4.44;10.19;2.144403588;0;2.786129485;16.46999931;26.51;0.532000005;87.25;10.65
3155702;14149;72.63;13.873772;51.13;11.11;42.31;17.57;23.69;37.93;95.12;0;0.749452258;34.74450491;5.86;16.45;2.304049756;0;5.63458341;9.149999619;35.68;0.466100007;60.06999969;18.94
3155801;17110;76.77;15.65166569;50.27;10.84;37.75;10.59;18.06;67.78;96.39;0.32;0.818644068;55.33606078;7.54;22.46;3.454120397;0.04;2.639033845;9.510000229;41.88;0.4736;66.19000244;6.16
3155900;5292;75.84;15.57067271;49.53;8.44;35.24;9.2;18.75;15.2;90.17;0.06;0.773053666;56.25472411;8.01;18.27;10.26077098;0;3.677371905;3.349999905;42.12;0.529500008;80.58000183;13.76
3156007;13645;72.23;13.30890436;50.74;11.42;41.06;15.27;22.55;13.83;73;0;0.273506779;17.8453646;3.77;8.45;2.740930744;0.04;2.75329198;17.64999962;37.95;0.564199984;89.25;2.22
3156106;4925;73.91;16.08121827;50.58;9.2;41.61;5.16;29.23;12.17;92.06;0;0.620507614;55.32994924;3.9;13.88;3.45177665;0.13;2.638385929;4.119999886;33.1;0.440499991;91.19000244;20.68
3156205;2116;75.92;13.1852552;48.68;14.48;35.67;18.3;26.21;26.65;94.26;0.67;0.769376181;49.95274102;3.43;18.3;4.867674858;0;2.083333333;28.51000023;33.34;0.387499988;53.77999878;10.69
3156304;6867;72.84;10.65967671;49.64;15.79;44.72;13.72;15.94;94.49;97.6;0;0.718945682;56.57492355;3.9;9.04;2.737731178;0;1.340996169;7.340000153;37.49;0.462300003;97.16999817;4.85
3156403;3596;73.78;11.81868743;48.08;10.03;36.92;10.09;23.02;8.82;98.06;0.32;0.741101224;63.29254727;5.35;18.8;7.45272525;0;1.973684211;2.859999895;30.76;0.547299981;75.38999939;9.24
3156452;4247;73.69;12.29102896;48.6;11.49;48.45;15.82;23.39;38.21;89.7;0;0.504591476;51.04779845;3.97;12.99;3.673181069;0;1.734820322;11.03999996;33.42;0.488400012;64.61000061;17.19
3156502;7772;73.46;14.5136387;48.55;12.23;38.08;4.41;25.04;7;73.75;0;0.29516212;23.52032939;3.07;8.99;2.393206382;0;4.442396313;8.770000458;9.32;0.501900017;66.22000122;7.96
3156601;9919;73.99;16.29196492;48.97;12.46;28.3;13.95;24.68;10.28;76.24;0.04;0.58725678;25.65782841;2.91;11.22;3.367274927;0;6.29143553;13.17000008;26.62;0.49059999;82.58000183;5.83
3156700;126269;74.99;9.475801662;51.83;13.78;33.85;31.54;21.38;417.87;97.84;0.59;0.770561262;28.02271341;6.9;28.97;2.718798755;0.05;4.979182053;5.5;25.86;0.469300002;41.31999969;57.35
3156809;15704;73.71;14.20657157;50.49;13.52;38.48;12.86;26.57;17.07;79.96;0;0.495860927;20.30056037;4.89;13.53;4.788588895;0.03;4.139278735;13.57999992;40.25;0.523100019;89.70999908;5.65
3156908;23896;77.25;12.64228323;49.24;13.34;37.51;8.94;22.52;7.78;96.95;0;0.790718112;63.5378306;8.82;15.96;10.08955474;0.13;3.68247445;13.15999985;44.03;0.448100001;84.31999969;1.43
3157005;39178;73.9;13.44632192;50.8;14.03;42.36;11.24;23.52;20.75;91.71;0;0.520087804;30.62177753;6.06;14.37;3.547909541;0;3.168303281;8.729999542;27.69;0.663699985;93.31999969;4.86
3157104;6859;75.74;12.94649366;48.88;13.04;23.34;15.29;31.45;7.31;78.51;0;0.622831317;20.83394081;4.21;11.73;6.604461292;0;9.068322981;4.820000172;25.33;0.532700002;65.65000153;3.8
3157203;27876;73.97;9.527909313;50.96;14.51;37.45;15.49;20.13;40.75;95.3;0.17;0.833153968;29.92179653;7.22;26.28;2.844740996;0.08;7.249088467;9.270000458;37.58;0.483900011;65.05999756;16.59
3157252;7682;73.01;11.81983858;48.95;13.1;45.2;20.14;23.51;71.53;86.98;0;0.361234054;39.54699297;3.46;9.14;4.087477219;0.1;3.544348439;19.11000061;39.99;0.440499991;75.70999908;8.62
3157278;2788;74.37;13.45050215;47.81;12.43;34.76;10.64;30.09;6.67;88.63;0;0.413199426;51.2195122;4.15;7.05;7.675753228;0;1.677852349;2.769999981;48.66;0.521799982;84.98000336;8.99
3157302;4570;73.57;13.91684902;49.17;10.25;49.04;5.67;22.1;23.49;87.84;0;0.417943107;51.70678337;3.3;11.43;1.291028446;0.04;2.533103051;6.550000191;56.18;0.420700014;97.83999634;13.8
3157336;7865;75.35;9.739351558;51;10.93;35.95;17.13;23.33;2206.17;94.67;0;0.977622378;52.14240305;3.5;21.18;4.055944056;0.04;4.884231874;8.600000381;23.73;0.39379999;82.55000305;47.45
3157377;4397;70.41;15.51057539;48.28;13.22;41.18;3.08;25.62;7.46;73.88;0;0.223334091;34.52353878;2.06;9.09;1.955879008;0;6.102680013;24.44000053;12.99;0.496100008;84.88999939;7.73
3157401;4992;73.91;17.24759615;49.76;9.2;44.2;13.92;24.67;19.29;93.76;0;0.319310897;31.79086538;4.53;5.91;3.665865385;0;4.224980195;9.380000114;40.79;0.459699988;83.69999695;13.09
3157500;4600;72.57;12.41304348;50.76;14.5;41.85;19.26;25.76;34.86;86.72;0;0.461956522;26.23913043;3.44;8.36;4.956521739;0.19;5.452292441;9.979999542;38.46;0.486600012;88.18000031;15.48
3157609;3968;73.26;10.60987903;47.38;12.72;26.49;9.86;23.02;1.36;68.39;0;0.242943548;19.43044355;4.09;13.56;3.704637097;0;5.360443623;16.12999916;37.65;0.537699997;97.87000275;4.12
3157658;6055;68.37;11.97357556;49.53;17.14;25.89;16.02;24;21.9;78.54;0;0.456482246;18.03468208;2.61;14.91;6.292320396;0.13;2.710843373;13.88000011;20.37;0.498299986;75.80999756;2.91
